timestamp,user_id,session_id,video_id,bitrate,startup_time,buffer_count,buffer_duration,watch_time,error_code,device_type,network_type
2026-01-01 05:02:08,1088,13224,425,720,4.67,2,1.3,203,0,tv,5G
2026-01-01 05:02:09,4934,11074,255,1080,0.35,1,4.97,32,0,desktop,WiFi
2026-01-01 05:02:10,4866,16678,275,1080,9.97,3,1.81,215,0,tv,WiFi
2026-01-01 05:02:11,1346,10639,406,1080,2.03,2,3.44,46,0,mobile,WiFi
2026-01-01 05:02:12,3685,16035,202,720,0.48,0,2.95,1461,0,tv,5G
2026-01-01 05:02:13,3933,18090,116,1080,1.71,0,0.45,1266,0,desktop,4G
2026-01-01 05:02:14,4028,11539,262,360,0.23,1,1.43,812,0,desktop,5G
2026-01-01 05:02:15,4948,19373,298,240,0.05,0,1.23,887,0,desktop,WiFi
2026-01-01 05:02:16,4723,11979,356,240,1.45,0,1.02,809,0,desktop,4G
2026-01-01 05:02:17,1967,10476,453,360,1.71,3,1.82,989,1,desktop,4G
2026-01-01 05:02:18,3499,16150,101,240,1.84,1,3.81,1571,0,desktop,4G
2026-01-01 05:02:19,2689,10387,274,1080,3.61,2,0.44,1531,0,desktop,5G
2026-01-01 05:02:20,2974,12642,457,360,0.01,0,1.41,328,1,mobile,4G
2026-01-01 05:02:21,2840,10421,75,1080,1.8,1,0.26,1205,0,desktop,4G
2026-01-01 05:02:22,4914,18945,463,480,1.35,1,0.72,571,0,tv,WiFi
2026-01-01 05:02:23,3670,17730,354,480,0.95,1,2.35,1186,0,mobile,5G
2026-01-01 05:02:24,4885,13605,60,240,0.7,2,0.03,912,0,mobile,5G
2026-01-01 05:02:25,4979,18023,306,1080,1.77,1,0.97,814,0,tv,WiFi
2026-01-01 05:02:26,2263,11891,64,240,1.8,0,2.52,794,0,desktop,WiFi
2026-01-01 05:02:27,3397,19227,129,240,2.75,1,3.18,447,0,mobile,WiFi
2026-01-01 05:02:28,1498,11285,72,1080,4.98,3,0.77,292,0,mobile,WiFi
2026-01-01 05:02:29,4461,13504,417,480,3.78,2,0.2,630,0,desktop,4G
2026-01-01 05:02:30,1118,17937,372,240,0.73,0,0.06,1551,0,desktop,5G
2026-01-01 05:02:31,2685,12960,461,240,4.46,0,1.92,624,0,mobile,WiFi
2026-01-01 05:02:32,4442,17767,112,480,1.06,0,1.45,1424,0,desktop,5G
2026-01-01 05:02:33,2239,13768,272,1080,4.22,0,1.17,783,0,tv,WiFi
2026-01-01 05:02:34,4947,16836,163,720,6.67,1,2.76,129,0,mobile,5G
2026-01-01 05:02:35,1370,17670,136,360,3.42,0,2.84,1112,0,tv,4G
2026-01-01 05:02:36,4859,14659,247,720,4.82,3,1.87,1606,0,tv,4G
2026-01-01 05:02:37,3568,15797,51,240,1.9,0,1.68,953,0,desktop,5G
2026-01-01 05:02:38,2596,17198,141,1080,0.55,2,0.84,193,0,mobile,4G
2026-01-01 05:02:39,2304,10894,60,360,9.1,2,0.88,344,0,desktop,WiFi
2026-01-01 05:02:40,1870,14843,491,720,1.75,1,4.18,1775,0,desktop,WiFi
2026-01-01 05:02:41,3981,13537,310,480,3.78,1,0.86,74,0,tv,5G
2026-01-01 05:02:42,1531,10834,80,1080,0.44,0,0.12,1625,0,desktop,5G
2026-01-01 05:02:43,2044,17665,418,360,1.67,1,1.09,290,0,desktop,4G
2026-01-01 05:02:44,1096,11845,216,360,1.32,2,2.45,883,0,mobile,WiFi
2026-01-01 05:02:45,3726,11996,299,1080,0.63,5,3.59,1240,0,tv,5G
2026-01-01 05:02:46,2321,14768,496,360,1.49,0,3.46,1651,1,tv,4G
2026-01-01 05:02:47,1949,14897,22,360,3.83,1,1.25,1364,0,mobile,4G
2026-01-01 05:02:48,3512,14402,293,720,1.3,0,1.17,291,0,desktop,4G
2026-01-01 05:02:49,2815,11012,229,1080,3.37,0,0.15,817,0,tv,WiFi
2026-01-01 05:02:50,1839,18795,343,480,0.31,3,0.28,1529,0,tv,4G
2026-01-01 05:02:51,2691,16975,334,1080,0.21,1,2.68,935,0,mobile,5G
2026-01-01 05:02:52,1188,11410,160,480,0.3,0,1.41,805,0,tv,5G
2026-01-01 05:02:53,3957,11516,143,240,1.48,0,1.18,542,0,desktop,4G
2026-01-01 05:02:54,4377,19501,238,360,0.01,0,0.23,275,0,mobile,4G
2026-01-01 05:02:55,4715,12209,36,360,4.71,1,1.18,831,0,desktop,5G
2026-01-01 05:02:56,4954,15480,364,480,3.25,0,0.04,491,0,desktop,WiFi
2026-01-01 05:02:57,1209,10621,249,240,3.19,0,1.1,1621,0,mobile,4G
2026-01-01 05:02:58,2082,17115,119,240,1.31,2,0.79,1607,0,desktop,4G
2026-01-01 05:02:59,3060,12154,201,240,7.55,1,1.52,1204,0,tv,5G
2026-01-01 05:03:00,1303,12960,265,720,5.54,2,0.69,1022,0,mobile,5G
2026-01-01 05:03:01,4199,10015,64,720,4.22,1,1.79,101,0,desktop,5G
2026-01-01 05:03:02,4252,14620,361,240,1.99,2,0.58,402,0,desktop,WiFi
2026-01-01 05:03:03,1745,11347,433,480,1.42,0,0.71,1101,0,mobile,5G
2026-01-01 05:03:04,1166,19757,8,240,1.53,1,1.87,691,0,desktop,5G
2026-01-01 05:03:05,3746,13103,467,720,1.86,1,1.17,87,0,desktop,5G
2026-01-01 05:03:06,2507,17847,391,480,2.25,2,2.44,1450,0,desktop,5G
2026-01-01 05:03:07,3342,14070,290,240,6.52,1,0.47,1319,1,tv,4G
2026-01-01 05:03:08,1399,16525,204,480,1.15,1,0.59,709,0,mobile,4G
2026-01-01 05:03:09,2640,16930,411,360,0.18,2,0.6,1777,2,mobile,4G
2026-01-01 05:03:10,2097,13637,307,360,1.67,0,2.0,1686,0,tv,5G
2026-01-01 05:03:11,4220,17189,16,720,2.2,1,0.8,341,0,desktop,4G
2026-01-01 05:03:12,4921,15596,168,480,0.01,1,6.04,1379,0,tv,5G
2026-01-01 05:03:13,2537,17646,429,360,1.06,2,3.59,1621,0,tv,5G
2026-01-01 05:03:14,1860,10404,306,480,2.69,0,0.57,897,0,desktop,WiFi
2026-01-01 05:03:15,3346,14215,464,1080,0.21,2,1.56,522,0,desktop,WiFi
2026-01-01 05:03:16,3685,13371,368,1080,3.76,2,1.73,1128,0,tv,WiFi
2026-01-01 05:03:17,4968,14687,89,720,2.1,0,2.93,541,0,tv,5G
2026-01-01 05:03:18,1003,15585,459,360,1.44,2,3.16,1588,0,mobile,4G
2026-01-01 05:03:19,4958,15289,201,480,1.19,3,3.47,1378,0,mobile,WiFi
2026-01-01 05:03:20,1741,12030,225,480,0.62,0,0.45,1637,0,tv,5G
2026-01-01 05:03:21,3782,12042,271,480,7.06,1,0.66,1319,0,tv,WiFi
2026-01-01 05:03:22,3579,16731,15,1080,0.44,1,0.55,205,0,tv,5G
2026-01-01 05:03:23,3370,11690,195,720,0.95,0,5.49,890,0,desktop,4G
2026-01-01 05:03:24,2789,13273,61,1080,1.32,3,0.25,485,0,desktop,WiFi
2026-01-01 05:03:25,3446,11024,176,240,0.43,0,1.21,1436,0,mobile,4G
2026-01-01 05:03:26,3642,12917,9,720,0.42,0,1.03,295,0,tv,5G
2026-01-01 05:03:27,1775,19621,24,720,4.48,2,3.34,882,0,tv,5G
2026-01-01 05:03:28,1882,14489,20,480,2.1,0,1.17,893,0,mobile,WiFi
2026-01-01 05:03:29,3982,14843,116,240,1.7,2,1.92,895,0,tv,4G
2026-01-01 05:03:30,1956,19137,134,360,2.97,2,1.18,85,0,mobile,4G
2026-01-01 05:03:31,2364,10491,120,360,3.38,2,0.83,1444,0,tv,WiFi
2026-01-01 05:03:32,3160,11366,286,240,4.59,1,2.04,849,1,desktop,5G
2026-01-01 05:03:33,4980,13121,320,1080,2.15,2,0.31,1598,0,tv,WiFi
2026-01-01 05:03:34,2304,12210,305,360,0.3,2,0.38,307,0,tv,5G
2026-01-01 05:03:35,1914,14481,72,360,1.26,1,1.21,1215,0,desktop,4G
2026-01-01 05:03:36,2236,11243,481,360,0.56,1,0.27,1613,0,mobile,WiFi
2026-01-01 05:03:37,2351,12762,63,720,0.05,2,1.05,1063,0,tv,5G
2026-01-01 05:03:38,1887,10594,71,1080,1.02,2,0.63,549,0,mobile,4G
2026-01-01 05:03:39,2076,18795,66,480,0.52,3,2.38,1799,1,desktop,WiFi
2026-01-01 05:03:40,3175,16784,489,480,1.85,0,0.67,587,0,desktop,4G
2026-01-01 05:03:41,4535,15735,39,1080,1.66,1,0.56,1495,0,desktop,5G
2026-01-01 05:03:42,1980,19764,393,1080,0.27,1,0.07,945,1,mobile,5G
2026-01-01 05:03:43,4159,17457,36,360,0.57,2,1.92,61,0,tv,5G
2026-01-01 05:03:44,3366,16204,473,480,0.98,2,1.85,1197,2,desktop,4G
2026-01-01 05:03:45,3502,11837,252,240,2.8,1,1.73,797,0,tv,WiFi
2026-01-01 05:03:46,4091,11385,132,480,0.27,0,0.2,1481,0,desktop,4G
2026-01-01 05:03:47,4138,16064,284,480,1.7,0,2.03,386,0,tv,4G
2026-01-01 05:03:48,3807,14582,441,1080,2.81,3,0.35,1668,0,desktop,4G
2026-01-01 05:03:49,4484,16315,104,360,4.93,1,2.61,1426,0,tv,5G
2026-01-01 05:03:50,3882,13548,46,480,3.36,0,4.11,798,0,desktop,5G
2026-01-01 05:03:51,3790,13342,305,240,1.15,2,1.21,724,0,desktop,5G
2026-01-01 05:03:52,3678,17164,248,360,1.21,0,5.15,1748,0,tv,5G
2026-01-01 05:03:53,2005,19414,350,1080,0.01,1,1.41,570,0,mobile,WiFi
2026-01-01 05:03:54,1565,19484,469,480,1.16,0,0.37,417,0,desktop,WiFi
2026-01-01 05:03:55,4429,18609,251,240,0.58,2,1.24,748,0,desktop,5G
2026-01-01 05:03:56,2986,11388,304,720,0.1,1,1.19,1225,0,tv,5G
2026-01-01 05:03:57,1568,17647,197,360,0.43,0,0.76,552,0,desktop,5G
2026-01-01 05:03:58,2482,11800,23,480,1.65,3,1.06,1488,0,tv,WiFi
2026-01-01 05:03:59,4320,17636,495,480,1.71,0,0.68,1408,0,desktop,4G
2026-01-01 05:04:00,2471,10044,91,360,3.8,2,3.47,1016,0,mobile,5G
2026-01-01 05:04:01,4056,16337,148,1080,0.36,3,0.71,1288,0,desktop,5G
2026-01-01 05:04:02,3947,19837,214,1080,0.5,2,2.0,1455,0,tv,WiFi
2026-01-01 05:04:03,3766,18686,216,720,10.13,2,0.6,157,0,tv,5G
2026-01-01 05:04:04,1807,18255,213,480,2.07,2,2.81,1607,0,mobile,5G
2026-01-01 05:04:05,1834,12411,115,720,2.48,1,0.39,1715,0,mobile,5G
2026-01-01 05:04:06,3660,18709,390,1080,0.34,2,1.32,1046,0,desktop,WiFi
2026-01-01 05:04:07,1975,10978,160,480,0.33,0,1.05,559,0,mobile,4G
2026-01-01 05:04:08,1869,12023,428,360,0.24,1,1.12,987,2,tv,5G
2026-01-01 05:04:09,1677,15465,483,360,7.22,0,0.81,1219,0,desktop,4G
2026-01-01 05:04:10,4018,12124,160,720,0.89,2,3.34,888,1,mobile,5G
2026-01-01 05:04:11,2271,17959,469,240,2.42,1,2.57,1299,0,mobile,5G
2026-01-01 05:04:12,2899,11281,461,360,1.23,1,0.19,929,1,mobile,4G
2026-01-01 05:04:13,2058,16459,152,1080,0.52,2,2.64,484,0,tv,5G
2026-01-01 05:04:14,4979,16740,191,240,2.43,2,1.89,1027,0,desktop,5G
2026-01-01 05:04:15,1095,11431,78,720,2.77,0,2.73,729,0,desktop,5G
2026-01-01 05:04:16,2255,11271,79,1080,0.57,1,0.25,810,0,desktop,5G
2026-01-01 05:04:17,4818,14424,454,480,0.64,1,2.22,1708,1,mobile,5G
2026-01-01 05:04:18,4399,13766,437,480,0.6,1,0.1,964,0,desktop,4G
2026-01-01 05:04:19,1727,17911,332,480,5.07,1,2.62,129,0,desktop,WiFi
2026-01-01 05:04:20,3803,11550,277,240,3.11,3,0.24,1500,0,desktop,WiFi
2026-01-01 05:04:21,4506,12941,190,480,0.8,0,2.17,1483,0,desktop,4G
2026-01-01 05:04:22,1565,11366,397,720,0.32,2,4.88,981,0,desktop,5G
2026-01-01 05:04:23,2304,19719,277,360,3.16,0,3.01,1469,0,tv,4G
2026-01-01 05:04:24,3414,11332,436,720,3.08,2,1.0,200,0,tv,4G
2026-01-01 05:04:25,4196,11835,129,720,2.36,0,2.03,617,0,desktop,4G
2026-01-01 05:04:26,4098,12449,111,360,0.21,2,1.08,810,0,mobile,4G
2026-01-01 05:04:27,1736,10285,440,720,0.09,2,0.92,911,0,tv,4G
2026-01-01 05:04:28,3179,15821,265,240,1.17,1,0.18,1039,0,tv,WiFi
2026-01-01 05:04:29,1408,14858,257,720,0.33,0,2.38,1124,0,tv,4G
2026-01-01 05:04:30,2733,12663,103,240,0.89,4,4.96,711,0,desktop,4G
2026-01-01 05:04:31,1824,13556,181,720,1.03,1,1.89,1449,1,mobile,WiFi
2026-01-01 05:04:32,4910,12020,329,360,0.07,1,0.75,824,0,desktop,4G
2026-01-01 05:04:33,1214,17717,158,480,5.57,0,1.31,1330,0,desktop,4G
2026-01-01 05:04:34,4967,10369,421,240,0.78,1,1.1,1386,0,tv,WiFi
2026-01-01 05:04:35,2261,11246,200,720,1.26,3,0.41,1488,0,tv,5G
2026-01-01 05:04:36,3211,11986,334,1080,2.18,1,6.1,1040,0,desktop,4G
2026-01-01 05:04:37,3648,13259,142,720,3.37,0,1.49,355,0,desktop,WiFi
2026-01-01 05:04:38,1731,19231,388,480,7.42,0,4.7,1023,0,tv,WiFi
2026-01-01 05:04:39,4582,15820,99,240,0.06,1,2.38,996,0,tv,5G
2026-01-01 05:04:40,2240,10342,174,720,1.78,0,2.23,1472,0,mobile,WiFi
2026-01-01 05:04:41,1852,10342,268,240,1.0,4,0.28,467,0,desktop,4G
2026-01-01 05:04:42,3507,19303,65,720,0.58,2,2.49,588,1,mobile,4G
2026-01-01 05:04:43,3534,15216,227,1080,2.09,0,1.4,117,0,tv,WiFi
2026-01-01 05:04:44,4666,16057,96,240,1.22,1,1.74,781,0,mobile,5G
2026-01-01 05:04:45,4420,19814,83,1080,1.17,1,0.74,1034,0,mobile,WiFi
2026-01-01 05:04:46,1806,19254,454,240,7.63,2,0.33,701,0,mobile,4G
2026-01-01 05:04:47,2280,13187,496,1080,5.08,1,0.5,1703,0,mobile,WiFi
2026-01-01 05:04:48,4505,19229,181,240,3.65,1,0.78,299,0,desktop,WiFi
2026-01-01 05:04:49,1531,15037,411,360,2.34,1,1.16,1729,0,desktop,4G
2026-01-01 05:04:50,2094,15119,337,480,1.7,0,0.65,935,0,tv,4G
2026-01-01 05:04:51,3326,19340,427,480,1.92,1,1.94,544,0,mobile,5G
2026-01-01 05:04:52,2362,17173,60,720,1.69,1,0.94,1034,2,desktop,WiFi
2026-01-01 05:04:53,1423,10224,488,240,0.29,0,1.34,621,0,mobile,4G
2026-01-01 05:04:54,2469,12065,177,360,0.91,0,1.1,1513,0,mobile,WiFi
2026-01-01 05:04:55,3973,14003,471,1080,2.05,1,1.62,1275,0,mobile,4G
2026-01-01 05:04:56,3771,10746,26,480,11.39,1,1.42,440,0,desktop,WiFi
2026-01-01 05:04:57,3531,13794,232,1080,5.3,1,0.99,382,0,tv,4G
2026-01-01 05:04:58,2090,19375,47,240,1.57,0,0.7,867,0,desktop,5G
2026-01-01 05:04:59,3285,15040,293,360,3.09,1,0.19,1262,0,mobile,WiFi
2026-01-01 05:05:00,2418,10733,153,720,1.89,4,0.37,1742,0,tv,4G
2026-01-01 05:05:01,3712,12822,125,240,0.47,1,6.17,1568,0,desktop,WiFi
2026-01-01 05:05:02,2413,18158,142,720,2.89,0,0.51,1680,0,mobile,4G
2026-01-01 05:05:03,3889,11266,253,240,4.3,0,0.93,671,0,tv,WiFi
2026-01-01 05:05:04,2655,10984,487,240,1.25,2,0.41,526,0,desktop,4G
2026-01-01 05:05:05,2008,15023,73,720,0.47,0,3.85,1546,0,mobile,WiFi
2026-01-01 05:05:06,1298,14755,374,480,0.12,1,0.96,1393,0,mobile,WiFi
2026-01-01 05:05:07,2656,15008,46,720,3.16,2,3.28,121,0,mobile,4G
2026-01-01 05:05:08,4127,12235,307,1080,1.99,2,0.09,1365,0,desktop,WiFi
2026-01-01 05:05:09,2234,18763,493,720,2.94,1,2.89,1321,0,mobile,5G
2026-01-01 05:05:10,3007,16132,310,480,1.73,2,1.18,236,0,desktop,5G
2026-01-01 05:05:11,3225,11740,154,360,1.22,0,2.59,996,0,desktop,4G
2026-01-01 05:05:12,4781,11413,134,240,1.74,4,0.05,87,0,tv,4G
2026-01-01 05:05:13,1027,17448,424,360,0.67,0,0.17,375,0,mobile,WiFi
2026-01-01 05:05:14,3403,19790,276,1080,5.47,0,0.89,433,0,desktop,4G
2026-01-01 05:05:15,3800,10748,170,720,2.46,2,0.63,288,0,tv,WiFi
2026-01-01 05:05:16,2820,16533,399,360,1.97,0,1.89,638,0,desktop,5G
2026-01-01 05:05:17,3748,18447,291,360,1.94,1,0.46,1272,0,desktop,5G
2026-01-01 05:05:18,1214,15958,107,240,2.29,4,1.45,180,0,mobile,5G
2026-01-01 05:05:19,4659,17035,84,720,1.29,2,3.0,1086,0,mobile,5G
2026-01-01 05:05:20,3884,12996,216,720,1.39,0,1.85,1534,0,mobile,5G
2026-01-01 05:05:21,3747,13201,271,1080,0.27,0,1.61,841,0,desktop,4G
2026-01-01 05:05:22,3984,10229,113,720,9.06,1,1.14,229,0,desktop,WiFi
2026-01-01 05:05:23,2720,14594,337,1080,0.38,0,0.08,613,0,mobile,4G
2026-01-01 05:05:24,1974,13054,190,720,3.22,0,2.09,1046,0,desktop,4G
2026-01-01 05:05:25,1607,16920,400,480,0.24,0,0.19,344,0,mobile,5G
2026-01-01 05:05:26,4798,12155,46,360,0.08,1,0.22,1701,0,mobile,WiFi
2026-01-01 05:05:27,2443,10617,289,360,1.58,0,1.03,1561,1,desktop,5G
2026-01-01 05:05:28,3162,11687,197,1080,1.49,1,2.71,286,0,mobile,4G
2026-01-01 05:05:29,2739,19048,273,720,1.41,0,0.58,1507,0,tv,WiFi
2026-01-01 05:05:30,1311,10590,229,240,0.09,1,0.46,842,0,mobile,5G
2026-01-01 05:05:31,2902,15026,396,240,3.47,2,0.13,1706,0,desktop,WiFi
2026-01-01 05:05:32,3425,12329,173,360,1.28,1,0.47,1408,0,mobile,4G
2026-01-01 05:05:33,2874,14149,129,240,1.91,0,1.75,457,0,desktop,WiFi
2026-01-01 05:05:34,3426,17209,131,720,1.11,0,2.55,1443,1,mobile,WiFi
2026-01-01 05:05:35,2537,13789,451,480,0.04,0,2.49,1623,0,tv,5G
2026-01-01 05:05:36,1859,18804,194,240,0.8,1,0.51,828,0,tv,WiFi
2026-01-01 05:05:37,4662,17190,330,1080,0.79,2,5.42,907,0,tv,WiFi
2026-01-01 05:05:38,4406,18117,391,240,0.51,1,0.31,1447,0,desktop,WiFi
2026-01-01 05:05:39,4661,10728,261,360,2.65,1,0.26,843,0,tv,5G
2026-01-01 05:05:40,4668,12763,312,360,3.93,3,0.55,1302,0,desktop,WiFi
2026-01-01 05:05:41,4332,14817,80,720,3.16,1,2.28,1267,0,mobile,5G
2026-01-01 05:05:42,3268,18308,205,1080,2.04,2,1.51,144,0,mobile,4G
2026-01-01 05:05:43,4884,15624,346,240,0.1,1,0.51,1212,0,desktop,5G
2026-01-01 05:05:44,1212,10432,338,240,2.11,0,0.5,918,0,tv,4G
2026-01-01 05:05:45,4593,11588,432,360,2.3,1,9.77,611,0,desktop,4G
2026-01-01 05:05:46,1570,18029,68,360,0.54,2,0.67,417,0,mobile,5G
2026-01-01 05:05:47,4350,15025,72,240,4.43,0,4.59,49,0,mobile,WiFi
2026-01-01 05:05:48,2952,11374,120,360,0.75,0,1.49,1692,0,desktop,5G
2026-01-01 05:05:49,1642,15587,413,360,0.58,3,0.81,225,0,mobile,5G
2026-01-01 05:05:50,1105,18403,430,480,2.44,2,0.33,1761,0,tv,4G
2026-01-01 05:05:51,2939,14699,409,240,3.61,1,1.16,1092,0,tv,5G
2026-01-01 05:05:52,4122,13377,236,1080,0.63,3,0.28,358,0,mobile,WiFi
2026-01-01 05:05:53,3239,14884,105,1080,0.47,1,3.41,166,0,desktop,4G
2026-01-01 05:05:54,3275,14444,384,1080,0.49,1,3.11,417,0,mobile,4G
2026-01-01 05:05:55,1319,19682,453,360,0.07,2,0.94,1259,0,mobile,WiFi
2026-01-01 05:05:56,4810,16404,454,480,2.35,0,0.01,968,0,mobile,WiFi
2026-01-01 05:05:57,2346,10410,199,240,7.27,1,2.73,1115,0,mobile,5G
2026-01-01 05:05:58,2617,19652,494,360,1.01,0,1.93,1069,0,mobile,4G
2026-01-01 05:05:59,2958,11485,460,240,0.04,2,1.41,203,0,desktop,WiFi
2026-01-01 05:06:00,1498,11704,275,1080,0.75,2,0.73,1333,0,desktop,WiFi
2026-01-01 05:06:01,4675,19831,118,1080,1.15,1,0.08,1515,2,tv,5G
2026-01-01 05:06:02,2919,12692,237,360,0.48,2,0.3,1029,1,tv,5G
2026-01-01 05:06:03,1427,15821,293,720,1.79,4,0.34,581,0,mobile,5G
2026-01-01 05:06:04,4753,11647,191,360,4.36,1,6.1,1348,0,mobile,4G
2026-01-01 05:06:05,3509,14731,446,720,0.07,0,4.95,1044,0,tv,4G
2026-01-01 05:06:06,1840,18241,13,480,4.23,0,2.71,1657,0,tv,5G
2026-01-01 05:06:07,2999,13114,156,240,3.17,1,2.31,1666,0,tv,5G
2026-01-01 05:06:08,1127,16078,83,720,4.34,0,0.52,592,0,tv,4G
2026-01-01 05:06:09,2126,11857,450,240,4.46,2,8.91,669,0,tv,WiFi
2026-01-01 05:06:10,1289,16556,21,1080,2.47,1,0.91,1579,0,tv,4G
2026-01-01 05:06:11,3004,16683,342,1080,1.02,1,0.7,330,0,mobile,WiFi
2026-01-01 05:06:12,2405,16828,134,1080,4.02,1,0.86,380,0,desktop,WiFi
2026-01-01 05:06:13,3047,16924,101,360,0.86,2,3.07,1475,0,tv,WiFi
2026-01-01 05:06:14,3416,12392,169,360,1.37,1,0.09,1030,0,desktop,5G
2026-01-01 05:06:15,4721,19192,189,720,0.1,2,0.58,1162,0,desktop,4G
2026-01-01 05:06:16,4616,10720,171,360,0.47,0,2.37,77,0,tv,WiFi
2026-01-01 05:06:17,2580,17740,4,1080,1.37,2,0.81,959,0,mobile,5G
2026-01-01 05:06:18,1001,19115,50,360,1.36,1,0.86,496,0,desktop,4G
2026-01-01 05:06:19,1525,17550,457,240,0.53,0,2.14,526,0,mobile,4G
2026-01-01 05:06:20,1908,14050,203,360,2.38,1,2.86,766,0,tv,4G
2026-01-01 05:06:21,2640,16377,86,360,0.49,1,0.51,1783,0,desktop,WiFi
2026-01-01 05:06:22,1774,11427,220,240,2.28,1,3.13,1349,0,mobile,5G
2026-01-01 05:06:23,2313,18617,276,1080,3.21,2,2.83,1517,0,mobile,4G
2026-01-01 05:06:24,3943,12216,16,360,4.93,2,1.91,1149,0,desktop,4G
2026-01-01 05:06:25,4353,19340,355,480,1.21,3,1.44,1486,0,mobile,4G
2026-01-01 05:06:26,2843,19322,235,360,1.72,2,0.07,1648,0,mobile,WiFi
2026-01-01 05:06:27,1560,15645,347,720,1.67,1,0.63,364,0,mobile,WiFi
2026-01-01 05:06:28,2337,12654,316,720,2.33,0,5.96,999,0,tv,5G
2026-01-01 05:06:29,1239,16178,90,480,2.06,0,1.26,781,0,desktop,WiFi
2026-01-01 05:06:30,4087,11887,67,240,0.33,0,1.07,1717,0,mobile,5G
2026-01-01 05:06:31,4870,14631,411,1080,1.16,3,1.5,1370,0,desktop,WiFi
2026-01-01 05:06:32,1024,14621,348,480,2.85,1,0.1,159,0,desktop,WiFi
2026-01-01 05:06:33,2290,12866,16,240,0.75,2,0.52,478,0,mobile,4G
2026-01-01 05:06:34,2297,17289,465,480,2.86,3,4.33,1668,0,tv,5G
2026-01-01 05:06:35,1738,18294,80,240,0.06,2,0.2,80,0,desktop,4G
2026-01-01 05:06:36,3741,18147,138,360,2.13,2,2.06,1542,0,tv,5G
2026-01-01 05:06:37,2605,14980,267,480,0.79,3,1.7,34,0,tv,4G
2026-01-01 05:06:38,1948,12600,400,360,0.61,0,0.86,372,0,mobile,WiFi
2026-01-01 05:06:39,2323,19839,367,240,1.89,2,0.6,30,0,mobile,WiFi
2026-01-01 05:06:40,4869,17491,349,1080,0.48,0,1.3,208,0,desktop,4G
2026-01-01 05:06:41,1766,11197,113,720,0.62,0,2.51,964,0,desktop,4G
2026-01-01 05:06:42,2076,11419,419,360,0.41,0,2.24,1707,0,mobile,4G
2026-01-01 05:06:43,2102,15119,96,720,2.52,1,1.65,329,0,mobile,4G
2026-01-01 05:06:44,2471,17960,388,240,2.88,2,3.4,1609,1,mobile,5G
2026-01-01 05:06:45,2665,18881,397,240,0.93,0,3.83,365,1,mobile,WiFi
2026-01-01 05:06:46,2467,17859,126,360,3.0,1,2.57,1582,0,tv,5G
2026-01-01 05:06:47,1256,19017,65,480,4.33,0,3.06,1278,0,tv,4G
2026-01-01 05:06:48,4043,18286,348,240,1.14,1,0.59,1016,0,mobile,4G
2026-01-01 05:06:49,2697,10418,405,1080,1.04,2,1.95,161,0,desktop,WiFi
2026-01-01 05:06:50,3011,13340,435,1080,1.15,1,2.83,70,0,desktop,5G
2026-01-01 05:06:51,2713,19623,247,480,1.63,2,0.62,1041,0,mobile,4G
2026-01-01 05:06:52,3600,18336,106,720,3.35,2,0.81,574,0,desktop,5G
2026-01-01 05:06:53,4632,17699,397,240,2.48,1,0.41,682,0,tv,WiFi
2026-01-01 05:06:54,2407,10112,223,480,0.14,1,1.48,1302,0,desktop,5G
2026-01-01 05:06:55,3921,12562,90,240,1.2,0,1.02,864,0,mobile,WiFi
2026-01-01 05:06:56,3094,14181,175,1080,1.29,2,3.41,569,0,mobile,4G
2026-01-01 05:06:57,2031,19530,78,360,0.57,0,1.54,1269,0,tv,WiFi
2026-01-01 05:06:58,3645,11563,148,480,3.69,0,0.09,434,0,mobile,WiFi
2026-01-01 05:06:59,1863,16990,19,1080,2.74,1,3.34,599,0,mobile,WiFi
2026-01-01 05:07:00,3057,18540,166,720,2.91,3,5.72,401,0,desktop,WiFi
2026-01-01 05:07:01,2808,15597,200,1080,2.4,0,0.07,1690,0,tv,WiFi
2026-01-01 05:07:02,4690,16535,51,360,1.69,1,1.38,1315,0,mobile,WiFi
2026-01-01 05:07:03,4184,14357,481,240,0.79,1,0.14,1021,0,tv,5G
2026-01-01 05:07:04,2857,16866,499,360,0.35,1,0.44,1322,0,tv,4G
2026-01-01 05:07:05,3514,11224,277,720,0.05,2,0.87,470,0,tv,4G
2026-01-01 05:07:06,1183,19987,15,360,0.12,3,0.62,1441,0,mobile,WiFi
2026-01-01 05:07:07,2060,17038,244,480,0.64,2,1.43,939,0,mobile,5G
2026-01-01 05:07:08,2505,11946,24,360,0.65,0,0.34,1689,0,mobile,5G
2026-01-01 05:07:09,1900,16402,148,480,0.52,2,0.34,356,0,mobile,5G
2026-01-01 05:07:10,4467,13776,465,480,1.28,0,0.68,1490,1,desktop,WiFi
2026-01-01 05:07:11,3277,11889,495,360,1.29,1,0.2,1799,0,tv,WiFi
2026-01-01 05:07:12,3194,11933,265,720,2.35,4,1.26,1464,0,mobile,4G
2026-01-01 05:07:13,4830,13420,32,240,0.99,3,2.46,292,0,mobile,4G
2026-01-01 05:07:14,1211,19124,370,480,1.29,1,1.05,1242,0,tv,5G
2026-01-01 05:07:15,1456,16353,216,1080,2.84,2,0.55,1354,0,tv,5G
2026-01-01 05:07:16,4247,13748,464,1080,3.68,2,0.41,1108,0,tv,4G
